VegID,EmissionType,CommonName,GenusGroup,Family,GrowthForm,Type,References,Comment,EF1,EF2,EF3,EF4,EF5,EF6,EF7,EF8,EF9,EF10,EF11,EF12,EF13,EF14,EF15,EF16,EF17,EF18,EF19,LDF3,LDF4,LDF5,LDF6
Euryops pectinatus,NoData,,Euryops,Asteraceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Eusideroxylon,NoData,,Eusideroxylon,Lauraceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Eusideroxylon zwangeri,NoData,,Eusideroxylon,Lauraceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Euterpe,NoData,,Euterpe,Arecaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Euterpe macropadix,NoData,,Euterpe,Arecaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Exostema,NoData,,Exostema,Rubiaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Exostema caribaeum,NoData,Caribbean princewood,Exostema,Rubiaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Eysenhardtia,Eysenhardtia polystachya,,Eysenhardtia,Fabaceae,Btr,genus,,,16,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Eysenhardtia polystachya,Eysenhardtia polystachya,,Eysenhardtia,Fabaceae,Btr,species,,,16,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Eysenhardtia texana,NoData,Texas kidneywood,Eysenhardtia,Fabaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fabaceae,NoData,,Fabaceae,Fabaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagaceae,NoData,,Fagaceae,Fagaceae,Unknown,family,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagara,NoData,,Fagara,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagara heitzii,NoData,,Fagara,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagara macrophylla,NoData,,Fagara,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagonia,NoData,,Fagonia,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagopyrum esculentum,NoData,Buckwheat,TBD,TBD,TBD,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagraea,NoData,,Fagraea,Loganiaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagraea cuspidata,NoData,,Fagraea,Loganiaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagus,Fagus,beech,Fagus,Fagaceae,Btr,genus,,,0.2,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagus grandifolia,Fagus,American beech,Fagus,Fagaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagus orientalis,Fagus,beech,Fagus,Fagaceae,Btr,species,,,0.2,0.02,0.2,0.2,0.1,0.2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fagus sylvatica,Fagus sylvatica,European beech,FagusMT,Fagaceae,Btr,species,,,0.2,0.02,2,2,0.6,2,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Faidherbia,NoData,,Faidherbia,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Faidherbia albida,NoData,applering acacia,Faidherbia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fallugia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Feijoa,NoData,,Feijoa,Myrtaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Feijoa sellowiana,NoData,feijoa,Feijoa,Myrtaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fendlera,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fendlerella,NoData,,Fendlerella,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fernandoa,NoData,,Fernandoa,Bignoniaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fernandoa adenophyllum,NoData,Heterophragma adenophyllum,Fernandoa,Bignoniaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ferocactus,NoData,,Ferocactus,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Festuca,NoData,,Festuca,Poaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Festuca rubra,NoData,red fescue,Festuca,Poaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus,Ficus,fig,Ficus,Moraceae,Btr,genus,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus altissima,Ficus,council tree,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus annulata,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus auriculata,Ficus,Roxburgh fig,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus benghalensis,Ficus,Indian banyan,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus benjamina,Ficus,weeping fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus callosa,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus capensis,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus carica,Ficus,edible fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus celebensis,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus costaricana,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus cyrtophylla,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus drupacea,Ficus,brown-woolly fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus elastica,Ficus,Indian rubberplant,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus erecta,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus exasperata,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus fistulosa,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus glaberrima,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus glomerata,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus glumosa,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus hirta,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus hispida,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus infectoria,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus ingens,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus insipida,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus langkokensis,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus lutea,Ficus,Lagos rubbertree,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus lyrata,Ficus,fiddleleaf fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus maclellandii,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus macrocarpa,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus macrophylla,Ficus,,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus microcarpa,Ficus,Chinese banyan,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus mucuso,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus nitida,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus petiolaris,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus pumila,Ficus,climbingfig,Ficus,Moraceae,Shrub,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus racemosa,Ficus,clustertree,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus radicans,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus religiosa,Ficus,peepul tree,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus retusa,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus rubiginosa,Ficus,Port Jackson fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus septica,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus stuhlmannii,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus superba,Ficus,sea fig,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus sycamorus,Ficus,,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus sycomorus,Ficus,sycamore fig,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus thonningii,Ficus,,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus tinctoria,Ficus,fig,Ficus,Moraceae,Unknown,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus virens,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus virgata,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Ficus watkinsiana,Ficus,fig,Ficus,Moraceae,Btr,species,,,16,0.02,0.05,0.1,0.01,0.02,0.04,0.05,0.04,0.02,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Filipendula,NoData,,Filipendula,Rosaceae,Herb,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Filipendula ulmaria,NoData,queen of the meadow,Filipendula,Rosaceae,Herb,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Firmiana,NoData,,Firmiana,Sterculiaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Firmiana simplex,NoData,Chinese parasoltree,Firmiana,Sterculiaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fissistigma,NoData,,Fissistigma,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fissistigma oldhamii,NoData,,Fissistigma,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fissistigma poilanei,NoData,,Fissistigma,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flaveria,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flemingia,NoData,,Flemingia,Fabaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flemingia macrophylla,NoData,,Flemingia,Fabaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flourensia,NoData,,TBD,TBD,TBD,genus,,LF CTCOG,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flueggia,NoData,,Flueggia,TBD,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Flueggia virosa,NoData,,Flueggia,TBD,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forestiera,NoData,,Forestiera,Oleaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forestiera segregata,NoData,Florida swampprivet,Forestiera,Oleaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forsellesia,NoData,,Forsellesia,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forsteronia,NoData,,Forsteronia,Apocynaceae,Unknown,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forsteronia viridi,NoData,,Forsteronia,Apocynaceae,Unknown,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Forsythia,NoData,,Forsythia,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fortunella,NoData,,Fortunella,Rutaceae,Btr,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fortunella japonica,NoData,round kumquat,Fortunella,Rutaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fortunella margarita,NoData,oval kumquat,Fortunella,Rutaceae,Btr,species,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fothergilla,NoData,,Fothergilla,TBD,Shrub,genus,from LFRDB,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
Fouquieria,NoData,,Fouquieria,Fouquieriaceae,Shrub,genus,,,4,0.02,0.12,0.12,0.06,0.06,0.04,0.05,0.06,0.04,1.6,0.24,0.7,0.4,1,0.1,0.2,0.04,1.6,0.5,0.8,0.3,0.4
